# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue Jun 09 02:30:18 CEST 2020 [seed=1587935552865]
# -seed 1587935552865 HBV-E_phylogeography.xml
state	location.rates.Africa.Americas	location.rates.Africa.Europe	location.rates.Americas.Europe	location.rates.Americas.Africa	location.rates.Europe.Africa	location.rates.Europe.Americas	location.indicators.Africa.Americas	location.indicators.Africa.Europe	location.indicators.Americas.Europe	location.indicators.Americas.Africa	location.indicators.Europe.Africa	location.indicators.Europe.Americas	location.nonZeroRates
9620000	0.34013518899620904	2.3686439273713558	0.44310235237311896	0.9673393846980499	3.585876914159689	1.2202943737381138	1.0	1.0	1.0	0.0	1.0	0.0	4.0
9630000	0.8877083996301393	2.262553176411484	0.45192473738176264	0.6886030973445743	0.9323685805160071	0.12429824933599702	1.0	1.0	1.0	1.0	1.0	1.0	6.0
9640000	0.5365044404302147	1.741666278276578	1.1555762755832946	2.2000894338810864	0.652844678883329	0.7174257466548932	1.0	1.0	1.0	1.0	1.0	0.0	5.0
9650000	0.9156601136618047	2.278152372713528	0.4914300491491237	0.45675584069071024	0.31574294142204756	0.9157190908720595	1.0	1.0	1.0	1.0	1.0	0.0	5.0
9660000	0.47668840843122917	1.3106902157438605	1.0355487903906673	0.062484723431002705	0.06615251394952143	0.6993088619465947	1.0	1.0	0.0	1.0	1.0	1.0	5.0
9670000	0.22124368139729159	2.281635423835281	0.7319270790544821	1.2997712054802257	0.32201742603258116	5.577110185833674	1.0	1.0	0.0	1.0	1.0	0.0	4.0
9680000	0.2993947349998655	1.4205773281260672	0.48224091519785167	0.33260462178341116	0.17175186444320698	0.8082440615494474	1.0	1.0	0.0	1.0	0.0	1.0	4.0
9690000	1.2294249310177192	2.213736957975756	4.312608793115242	2.249074851414254	0.6926373833417904	0.7395790842766065	1.0	1.0	1.0	0.0	1.0	0.0	4.0
9700000	0.4292258546403049	0.34009529266964134	2.4029683552392784	0.07061405800175756	0.23647448398117502	0.3800542227138756	0.0	1.0	0.0	1.0	0.0	1.0	3.0
9710000	0.14228829986943076	1.355363067342524	0.3540498614336056	0.40664681386949436	1.887006838158944	0.03041271560403638	1.0	1.0	1.0	1.0	1.0	0.0	5.0
9720000	0.030724827152754066	0.5793672682698268	2.417726461644405	0.1168655144304136	0.3452165683871295	0.4030192020707863	1.0	1.0	0.0	1.0	1.0	0.0	4.0
9730000	0.5074162416709882	2.2748346128921915	3.640367817743704	0.9711354139862647	2.0880016399166275	0.25283993216154255	1.0	1.0	0.0	1.0	1.0	0.0	4.0
9740000	0.5246231957864296	2.529555847902608	2.2512606741257586	0.5775115100436574	0.13549097481879305	2.0510599648909347	1.0	1.0	0.0	1.0	1.0	0.0	4.0
9750000	0.4700150067111258	1.7476624829812795	0.34723378939882504	0.7585239771533412	0.2639491522515015	0.6700551462518437	1.0	1.0	1.0	1.0	1.0	0.0	5.0
9760000	0.275832779349666	1.23530004617193	0.7609460436912743	0.6041027005299116	2.889209963041099	0.6751228547856657	1.0	1.0	1.0	1.0	1.0	0.0	5.0
9770000	0.3592090037453062	1.908065762408166	0.31145086244233094	2.057953444089341	0.11250984716164815	1.4851556122417071	1.0	1.0	1.0	1.0	1.0	1.0	6.0
9780000	0.17616549307923884	3.942721065307464	0.41529706001462224	1.3360224136682426	0.07968719746739322	0.026204945591209075	1.0	1.0	1.0	0.0	1.0	0.0	4.0
9790000	0.11398409557254403	3.0442466805537713	0.13013695571833203	4.823932601223176	1.1003087218574368	3.9764010909524434	1.0	1.0	1.0	0.0	1.0	0.0	4.0
9800000	0.9007206716435199	2.306088067749544	0.46371656485036417	0.4527992087513512	0.46440205912784743	3.2321647598515884	1.0	1.0	1.0	1.0	1.0	0.0	5.0
9810000	0.6530961456296434	5.043915240123475	0.2655642679990164	0.16507629370769386	2.451926847754352	0.07344715983928153	1.0	1.0	1.0	0.0	1.0	0.0	4.0
9820000	0.21621636566001634	4.909409689630944	0.3268323532228167	1.0975109001973586	0.17185483920309447	5.348369804801194	1.0	1.0	0.0	1.0	1.0	1.0	5.0
9830000	0.26212642351519483	0.7619504429461428	0.3428465375236524	2.0519552419693947	1.2054813503972872	0.3727659587127529	1.0	1.0	0.0	1.0	0.0	1.0	4.0
9840000	0.10401640430760818	1.4174544392161215	0.8837951749827706	0.6116430572508275	0.34093660510974233	1.3598112999030103	1.0	1.0	0.0	1.0	1.0	1.0	5.0
9850000	0.21716055363186018	2.1998529632565815	0.44083869963862604	0.5051655935140145	0.18920857857261186	0.6498771395677302	1.0	1.0	0.0	1.0	1.0	0.0	4.0
9860000	0.6730279979310702	6.728844269941814	1.5279631787964925	0.006560051664083348	0.34896917091266816	0.8707965599392058	1.0	1.0	1.0	0.0	1.0	0.0	4.0
9870000	0.5665996012241407	1.2725401691940543	0.24123837152353883	1.084009405182918	1.9669586636204124	1.0853978249923584	1.0	1.0	1.0	1.0	0.0	1.0	5.0
9880000	0.30895084104172804	2.2503828689268497	0.3853512132569314	2.19671946337545	0.6738916583493614	0.025605064436744894	1.0	1.0	1.0	0.0	1.0	0.0	4.0
9890000	0.20501545971580912	2.981746429558312	0.3486596091045195	0.6887288688849268	0.1316819693949695	0.6769465938055257	1.0	1.0	1.0	0.0	1.0	0.0	4.0
9900000	0.23046503340457147	1.2969005044454345	1.0499618090351155	0.8089865266909718	0.6421825704869383	1.8748541489220223	1.0	1.0	0.0	1.0	1.0	0.0	4.0
9910000	0.13730965632300224	1.0417117495713408	0.10387343280046596	0.43462369400941475	0.3925745658768928	0.7563848175317195	1.0	1.0	0.0	1.0	1.0	0.0	4.0
9920000	0.39235497745688586	1.9590826595003155	0.24288465714856594	0.37464730309136324	1.0809848530591464	0.07546768519600883	1.0	1.0	0.0	1.0	1.0	0.0	4.0
9930000	0.7586989121130153	1.8768524815598615	3.228470519710926	0.806595042054195	0.019521887374140717	0.04067437222603634	1.0	1.0	1.0	1.0	1.0	0.0	5.0
9940000	0.24193324743555963	1.4427192905524602	0.6191692878626204	0.4197232454903509	3.364059412214717	1.5320301577714615	0.0	1.0	0.0	1.0	0.0	1.0	3.0
9950000	1.4552972644144384	1.0904650519134798	0.7078472825762837	0.0012085074143883675	0.6772079915870546	1.1272652460231203	0.0	1.0	1.0	1.0	1.0	1.0	5.0
9960000	1.466504391214964	1.4390352372545405	0.465357186178958	0.3973430910531859	1.740830678169359	1.9701992573735807	0.0	1.0	0.0	1.0	0.0	1.0	3.0
9970000	0.43960127607657734	2.591215459434273	1.0820823164411315	2.227888008313958	1.2109986494380418	0.5268817751020528	1.0	1.0	1.0	1.0	1.0	0.0	5.0
9980000	0.12989934298506817	1.312400308949151	1.4504110674892474	0.4166216265493513	0.3168054859400458	0.2352010861721829	0.0	1.0	0.0	1.0	0.0	1.0	3.0
9990000	0.46116143500463325	1.0448043957632118	1.9026146058293745	0.43989676452365806	0.21032860676338605	4.038091200600408	0.0	1.0	1.0	1.0	0.0	1.0	4.0
10000000	0.2555333484063046	1.1784940081301523	0.0027501513463026833	0.3205855026274079	0.445294464299431	0.16530449652138127	1.0	1.0	0.0	1.0	0.0	1.0	4.0
